timestamp,price
1639288742, 48995.978384293616
1639288442, 48945.06565234968
1639288142, 48985.95832224122
1639287842, 49029.15307729671
1639287542, 49040.41448086845
1639287242, 49046.996526816714
1639286942, 49016.33876949652
1639286642, 49065.58590383031
1639286342, 49064.532791500824
1639286042, 49103.058939932904
1639285742, 49060.64302369198
1639285443, 49011.997871354666
1639285142, 48971.75835263036
1639284842, 48973.19716440756
1639284542, 48947.6424645388
1639284242, 49228.249158089726
1639283942, 49189.58959673889
1639283642, 49271.18230811904
1639283343, 49267.24156359296
1639283042, 49227.64168451908
1639282742, 49202.229290149044
1639282442, 49178.34012208884
1639282142, 49193.999591344465
1639281842, 49271.095125337764
1639281542, 49349.32269893702
1639281242, 49345.33463887324
1639280942, 49331.83436169207
1639280642, 49354.81205842823
1639280342, 49261.608718961856
1639280042, 49221.022340153126
1639279742, 49211.990588094915
1639279442, 49168.35977087243
1639279142, 49119.40113167168
1639278842, 49081.222331882636
1639278543, 49111.23976277599
1639278243, 49088.23877316223
1639277942, 49098.17841907935
1639277642, 49112.60379454999
1639277342, 49226.47937177788
1639277042, 49270.91473592975
1639276742, 49193.38391609255
1639276442, 49207.65139456678
1639276142, 49261.45450594618
1639275842, 49163.181822989434
1639275542, 49225.46582444865
1639275242, 49167.38364364378
1639274942, 49215.32866686149
1639274642, 49153.60144455496
1639274342, 49208.888949222135
1639274042, 49234.483206633886
1639273742, 49244.399672809835
1639273442, 49277.07111977815
1639273142, 49270.82733578183
1639272842, 49259.83656297418
1639272542, 49191.45460424402
1639272242, 49209.098316037336
1639271942, 49453.94361546733
1639271642, 49407.71142366937
1639271342, 49425.46548573075
1639271042, 49320.94753725199
1639270742, 49331.558802682644
1639270442, 49287.24174435166
1639270142, 49359.710609565074
1639269842, 49382.560144503535
1639269542, 49449.81701946211
1639269242, 49506.14552290283
1639268942, 49584.00300869229
1639268642, 49561.248191247454
1639268342, 49543.090272931
1639268042, 49468.57684184996
1639267742, 49476.55287768768
1639267443, 49402.858299280895
1639267142, 49362.50833645898
1639266842, 49293.402717478806
1639266542, 49285.58884633953
1639266242, 49200.14181287603
1639265942, 49404.73057628677
1639265642, 49390.66355270572
1639265342, 49314.17510993296
1639265042, 49249.451488624014
1639264742, 49269.40607264997
1639264442, 49259.10935915073
1639264142, 49030.98259934464
1639263843, 48892.063035718435
1639263542, 48872.98525872046
1639263242, 48942.75558159311
1639262942, 48964.87306670291
1639262642, 49098.810043974045
1639262342, 48910.10519216861
1639262042, 48791.69261731914
1639261742, 48748.73266447777
1639261442, 48683.99853235281
1639261142, 48791.849152883755
1639260842, 48754.50734318334
1639260542, 48737.94005405557
1639260242, 48845.11598003513
1639259942, 48777.99692061944
1639259642, 48649.71256478597
1639259342, 48604.35563520393
1639259043, 48480.955311770136
1639258742, 48464.14782090917
1639258442, 48600.38665624787
1639258142, 48600.899592015536
1639257842, 48592.38797495334
1639257542, 48528.54742493142
1639257242, 48482.258674559926
1639256942, 48515.15819940153
1639256642, 48611.41813557456
1639256342, 48593.07898326418
1639256042, 48649.63567824188
1639255742, 48670.64309560027
1639255442, 48716.37439822005
1639255142, 48698.161781724084
1639254842, 48729.08830714847
1639254542, 48553.09932513876
1639254242, 48482.19359375911
1639253942, 48466.53476844542
1639253642, 48469.667601936715
1639253342, 48523.0017349833
1639253042, 48466.944202542545
1639252742, 48438.86412924676
1639252442, 48519.26879337049
1639252142, 48566.49508644727
1639251842, 48534.35590744199
1639251543, 48530.93467421068
1639251242, 48651.950174318
1639250942, 48770.90074881864
1639250642, 48761.713891346815
1639250342, 48763.627751169595
1639250042, 48777.43801120784
1639249742, 48779.19844752579
1639249443, 48678.558135166684
1639249142, 48697.9797652222
1639248842, 48789.342885207836
1639248542, 48823.799043487525
1639248242, 48785.50073345187
1639247942, 48765.69463714965
1639247642, 48704.28228535237
1639247342, 48621.970997815195
1639247042, 48627.26845013945
1639246742, 48725.69493128122
1639246442, 48707.09453765856
1639246142, 48825.07536117044
1639245842, 48781.72719959567
1639245542, 48750.999171136806
1639245242, 48741.29361711964
1639244942, 48783.848186412295
1639244642, 48917.00185855295
1639244342, 48918.06263499011
1639244042, 48934.54397404487
1639243742, 48959.3460512666
1639243442, 48994.2255083591
1639243142, 49017.47896350515
1639242842, 48977.201673035575
1639242542, 48944.88827794723
1639242242, 48947.912986316805
1639241942, 49066.539691987
1639241642, 49049.29496117752
1639241342, 49087.94399057005
1639241042, 49223.37243956716
1639240742, 49127.67418519729
1639240442, 49168.65314585628
1639240142, 49226.472970932555
1639239842, 49125.87396565552
1639239542, 49068.081289621805
1639239242, 48918.394740984826
1639238942, 48905.975042281534
1639238642, 48778.537286925544
1639238342, 48709.27685868022
1639238042, 48629.8173429737
1639237742, 48640.21684870229
1639237442, 48690.63284078264
1639237142, 48685.69461304336
1639236842, 48640.1045407642
1639236542, 48583.97287815228
1639236242, 48588.96221429963
1639235942, 48541.70021923165
1639235642, 48517.165935413075
1639235342, 48527.825700815025
1639235042, 48549.105288380335
1639234742, 48479.54647536363
1639234442, 48450.79953618749
1639234142, 48523.0575762038
1639233842, 48369.96448534418
1639233543, 48337.72346290687
1639233242, 48371.74507892509
1639232942, 48345.03705353321
1639232642, 48367.85625170185
1639232342, 48296.423670771
1639232042, 48303.93685237426
1639231742, 48266.3319247214
1639231442, 48362.04041319749
1639231142, 48323.86990542107
1639230842, 48373.730653884
1639230542, 48323.85477432998
1639230242, 48547.99083318411
1639229942, 48601.86015427377
1639229642, 48542.110933638585
1639229342, 48497.609913085435
1639229042, 48513.12853313941
1639228742, 48449.00384268035
1639228442, 48483.128340466195
1639228142, 48474.14895947442
1639227843, 48478.76499032176
1639227542, 48569.479389972235
1639227242, 48557.98076746385
1639226942, 48539.03672411477
1639226643, 48549.66045759365
1639226342, 48519.565721905914
1639226042, 48479.96555565512
1639225742, 48512.52020206694
1639225442, 48542.44306517171
1639225142, 48416.97324216577
1639224842, 48461.3232523821
1639224542, 48317.214957956654
1639224242, 48311.487981710394
1639223942, 48301.60133171436
1639223642, 48266.84908049976
1639223342, 48309.78907607276
1639223042, 48314.94004018652
1639222742, 48262.35292358629
1639222442, 48273.80020597883
1639222142, 48258.27066610412
1639221842, 48257.47140687876
1639221542, 48425.406234280235
1639221242, 48444.8819329218
1639220942, 48429.72690739928
1639220642, 48381.45815178842
1639220342, 48385.56257300079
1639220042, 48508.531607047866
1639219742, 48485.23614440241
1639219442, 48487.08342585081
1639219142, 48464.78599921948
1639218842, 48472.16420373292
1639218542, 48400.57174490134
1639218242, 48430.14412502933
1639217942, 48388.77103965851
1639217642, 48435.65176269899
1639217342, 48501.906620274814
1639217042, 48582.83156145464
1639216742, 48583.97934328024
1639216442, 48436.67725680012
1639216142, 48388.96379224928
1639215842, 48476.80492484048
1639215542, 48455.9747506767
1639215242, 48464.838133108395
1639214942, 48436.40590662594
1639214642, 48374.77217445905
1639214342, 48292.78393282939
1639214042, 48243.17890933954
1639213742, 48307.81585896909
1639213442, 48313.012727623274
1639213142, 48364.54399075315
1639212842, 48442.28231954899
1639212542, 48444.08307120993
1639212242, 48499.52300211888
1639211942, 48577.7841682008
1639211642, 48788.02045371013
1639211342, 48533.384728416524
1639211042, 48330.7147890281
1639210742, 48215.79400004931
1639210442, 48118.67135040635
1639210142, 47972.748205512195
1639209843, 48053.86178411665
1639209542, 48090.15634966071
1639209242, 48124.0264081975
1639208942, 48128.43199113462
1639208643, 48032.98155177175
1639208342, 48003.8986190343
1639208042, 47999.69317863337
1639207742, 48049.93349036757
1639207442, 48046.52973321105
1639207142, 48117.78975667352
1639206842, 48112.760069509226
1639206542, 48036.012740928854
1639206242, 48149.89488289341
1639205942, 48132.31459452927
1639205642, 48169.07779213838
1639205342, 48167.06567551973
1639205042, 48374.98582433825
1639204742, 48306.52118928541
1639204442, 48269.25542308398
1639204142, 48364.437776344595
1639203842, 48570.492859860664
1639203542, 48679.72883347806
1639203242, 48815.454807612776
1639202942, 48427.384624480335
1639202642, 48326.45458279826
1639202342, 48369.30139518431
1639202042, 48384.62920251014
1639201742, 48554.47225891667
1639201442, 48539.30955508509
1639201142, 48514.73009781247
1639200842, 48535.894254344115
1639200542, 48434.20198632317
1639200242, 48405.85364413391
1639199942, 48428.9906837705
1639199642, 48455.019586114024
1639199342, 48521.58103143681
1639199042, 48532.40514521435
1639198742, 48561.49082019252
1639198442, 48599.014626825345
1639198142, 48458.78637832222
1639197842, 48431.06540994581
1639197542, 48463.930088879606
1639197242, 48348.27562210228
1639196942, 48401.49627316042
1639196642, 48339.947421927354
1639196342, 48404.80197447208
1639196042, 48436.30296124085
1639195742, 48413.836594804954
1639195442, 48363.461133125944
1639195142, 48361.39982576112
1639194842, 48387.13105550991
1639194542, 48399.24929145001
1639194242, 48394.083464545605
1639193942, 48506.950353326676
1639193642, 48503.52380908467
1639193342, 48505.40001090429
1639193042, 48538.60977787945
1639192742, 48597.01370416237
1639192442, 48343.742569117974
1639192142, 48433.11826136422
1639191842, 48386.60999198724
1639191542, 48256.28325252086
1639191242, 48199.786397014606
1639190942, 48241.867951823166
1639190642, 48230.084054904146
1639190342, 48252.678143987534
1639190042, 48002.94831275104
1639189742, 48126.838966894844
1639189442, 47990.82185842053
1639189142, 47941.84523842906
1639188842, 48120.058454462785
1639188542, 48185.79488811745
1639188242, 48051.23278639022
1639187942, 47956.2013714669
1639187642, 47970.770944590055
1639187342, 48102.451832538536
1639187042, 48180.26254606016
1639186742, 48264.340984625
1639186442, 48226.95093042734
1639186142, 48097.71384287227
1639185842, 48037.59616470429
1639185542, 48091.861364414064
1639185242, 47832.085345731204
1639184942, 47930.66060537192
1639184642, 47929.99735708297
1639184342, 47776.91893362898
1639184042, 47861.48089978863
1639183742, 47866.14512185861
1639183442, 47962.36878808158
1639183142, 48210.06544326395
1639182842, 48085.11064512259
1639182542, 47935.40586410979
1639182242, 47280.367426934914
1639181942, 46942.347820725285
1639181642, 47027.85133165819
1639181342, 47253.60996947163
1639181042, 47339.376417870844
1639180742, 47243.30568491641
1639180442, 47262.23744299545
1639180142, 47534.77291955603
1639179842, 47531.38936907062
1639179542, 47505.62154775616
1639179242, 47617.243069616896
1639178942, 47638.3411979718
1639178642, 47761.04179083428
1639178342, 47695.09527548217
1639178042, 47647.737778832896
1639177742, 47620.63793758186
1639177442, 47558.29022086132
1639177142, 47601.527169763765
1639176842, 47654.391740243605
1639176542, 47886.73097473588
1639176242, 47967.01479179592
1639175942, 47853.610118017474
1639175642, 47767.728913254745
1639175342, 47918.40064084917
1639175042, 47949.93472934879
1639174742, 48057.60097709307
1639174442, 47989.60415476061
1639174142, 47959.11106369454
1639173842, 47983.90904280406
1639173542, 47998.83060779262
1639173242, 48036.5391289043
1639172942, 48121.09306849532
1639172642, 48280.33667186501
1639172342, 48353.68049704279
1639172042, 48385.43671322882
1639171742, 48279.05728585967
1639171442, 48384.804705704184
1639171142, 48376.815247960934
1639170842, 48334.10859493486
1639170542, 48343.59355942572
1639170242, 48341.46634434847
1639169942, 48343.29288238275
1639169642, 48323.64081380079
1639169342, 48308.84913416515
1639169042, 48243.04597000692
1639168742, 48270.212252357465
1639168442, 48317.71123037667
1639168142, 48340.699187113074
1639167842, 48310.246086034385
1639167542, 48216.5402357788
1639167242, 48276.43721092347
1639166942, 48207.601995223056
1639166642, 48221.1826924094
1639166342, 48134.44156180306
1639166042, 48176.09143419936
1639165742, 48211.5247230522
1639165442, 48159.87567032512
1639165142, 48222.449004068534
1639164842, 48195.80897105755
1639164542, 48001.172645369465
1639164242, 47931.60768140687
1639163942, 47854.96320997844
1639163642, 47799.93964740559
1639163342, 47778.32516161446
1639163042, 47740.15249512847
1639162742, 47831.76762239696
1639162442, 47929.1820711545
1639162142, 47934.15969026781
1639161842, 47989.12149689732
1639161542, 47954.44693896264
1639161242, 48002.01793805766
1639160942, 48075.07728136193
1639160642, 48077.10479253003
1639160342, 48200.6410863258
1639160042, 47975.813940212036
1639159742, 47903.28072615897
1639159442, 47869.728677927764
1639159142, 47748.379174511196
1639158842, 47645.36937414587
1639158542, 47528.997546494706
1639158242, 47478.9127300705
1639157942, 47449.00244889298
1639157642, 47475.55571896515
1639157342, 47516.80343477581
1639157042, 47535.2794172678
1639156742, 47679.41587021439
1639156442, 47708.36182596829
1639156142, 47596.14070020766
1639155842, 47640.085078156095
1639155542, 47675.4352852662
1639155242, 47742.08380104076
1639154942, 47813.08952366938
1639154642, 47608.9634271513
1639154342, 47508.06575195827
1639154042, 47773.22753298186
1639153742, 47843.942421631284
1639153442, 47500.116083514506
1639153142, 47415.72384682609
1639152842, 47792.051141543256
1639152542, 47783.0620888643
1639152242, 47819.26410091043
1639151942, 47992.327309617496
1639151642, 48027.65893454948
1639151342, 48113.74278430296
1639151042, 48236.048694567915
1639150742, 48135.266797738725
1639150443, 48347.90878435992
1639150142, 48451.39853646352
1639149842, 48387.959851671076
1639149542, 48599.88223121545
1639149242, 48180.37163704768
1639148942, 48322.43367470834
1639148642, 48267.71473881816
1639148342, 48307.922187624165
1639148042, 48631.734035894726
1639147742, 48812.854260541484
1639147442, 49543.303208778016
1639147142, 49587.144194271306
1639146842, 49446.73164804445
1639146542, 49541.10096692549
1639146242, 49634.950401803406
1639145942, 49626.20472513575
1639145642, 49773.37908773135
1639145342, 49735.47350679846
1639145042, 49694.63579721305
1639144742, 49625.628333147964
1639144442, 49777.47137985882
1639144142, 49727.44980862502
1639143842, 49803.63325914321
1639143542, 49899.292113817246
1639143242, 49322.938049565666
1639142942, 48946.87922525321
1639142642, 48963.91342328475
1639142342, 49015.50442516973
1639142042, 49141.48198212918
1639141742, 49107.980717428756
1639141442, 49083.80307313088
1639141142, 49132.263629318586
1639140842, 49083.45412914706
1639140542, 49007.00085861338
1639140242, 48969.02182273208
1639139942, 48990.53787838268
1639139642, 48924.01639491323
1639139342, 48947.728704589914
1639139042, 49002.07848389245
1639138742, 49027.57188337407
1639138442, 49126.75176752436
1639138142, 49201.91021178026
1639137842, 49035.94801735042
1639137542, 48728.3650413201
1639137242, 48705.05009579317
1639136942, 48740.64609380951
1639136642, 48622.679136909814
1639136342, 48548.65024244028
1639136042, 48487.28012704411
1639135742, 48467.01118078538
1639135442, 48400.34914857484
1639135142, 48453.00183327075
1639134842, 48519.57506440971
1639134542, 48468.68233434966
1639134242, 48309.592937391746
1639133942, 48276.12610196299
1639133642, 48217.03108997624
1639133342, 48296.88498573265
1639133042, 48284.0801861034
1639132742, 48252.679594999674
1639132442, 48249.39226397457
1639132142, 48300.736502417916
1639131842, 48282.50525505733
1639131542, 48280.81822110817
1639131242, 48262.219260384874
1639130942, 48350.488751891455
1639130642, 48484.26418525673
1639130342, 48424.44319794446
1639130042, 48367.07091109967
1639129742, 48265.55659756618
1639129442, 48318.670950149186
1639129142, 48194.29665001694
1639128842, 48133.94374763454
1639128542, 48053.76031342356
1639128242, 48170.84362702675
1639127942, 48082.75640645917
1639127642, 48139.73130940233
1639127342, 48141.57380150727
1639127042, 48197.76202217292
1639126742, 48119.931593582805
1639126442, 48115.25926725002
1639126142, 48002.91517236565
1639125842, 48014.79296636401
1639125542, 48150.92732407089
1639125242, 48007.66308373111
1639124942, 48056.27036603272
1639124642, 48015.82916807742
1639124342, 47837.08985353306
1639124042, 47759.74740105542
1639123742, 47815.675476391334
1639123442, 47764.43282210374
1639123142, 47627.168591303016
1639122842, 47662.978661085726
1639122542, 47840.882973993015
1639122242, 47963.115105868565
1639121942, 47957.356129094886
1639121642, 48002.001612747226
1639121342, 48003.57463017019
1639121042, 47824.30996767368
1639120742, 47823.33485218642
1639120442, 47891.20521234407
1639120142, 47806.437674020046
1639119842, 47866.98343437626
1639119542, 47940.87918670731
1639119242, 48241.605806998414
1639118942, 48294.70184423636
1639118642, 48340.59981953973
1639118342, 48191.661438004776
1639118042, 48299.93109159515
1639117742, 48224.862326083276
1639117443, 48342.14626152331
1639117142, 48399.10810127539
1639116842, 48310.480539633376
1639116542, 48375.23426061496
1639116242, 48227.63786578851
1639115942, 48236.92966369599
1639115642, 48199.42875996422
1639115342, 48248.5714346229
1639115042, 48174.33532535545
1639114742, 48159.10418261651
1639114442, 48245.0657393954
1639114142, 48190.29439362644
1639113842, 48308.432841735834
1639113542, 48312.15595115733
1639113242, 48318.582477070544
1639112943, 48247.51889086957
1639112642, 48177.23437824533
1639112342, 48265.5486031476
1639112042, 48271.61013410883
1639111742, 48391.60447533389
1639111442, 48336.977478416295
1639111142, 48472.2037204905
1639110842, 48468.481854208716
1639110542, 48507.88459215522
1639110242, 48527.24941657281
1639109942, 48429.54990774255
1639109642, 48392.41437098369
1639109342, 48326.44257511044
1639109042, 48465.076691965936
1639108742, 48465.12130902663
1639108442, 48439.059630861455
1639108142, 48414.578932749944
1639107842, 48366.88419557886
1639107542, 48403.712301331994
1639107242, 48423.947683054714
1639106942, 48386.30642179531
1639106642, 48455.009557931466
1639106342, 48507.16837214302
1639106042, 48461.875002403896
1639105742, 48484.63734451558
1639105442, 48524.922331167436
1639105142, 48566.43225218813
1639104842, 48504.92641511978
1639104542, 48589.42415738247
1639104242, 48653.5965839614
1639103942, 48628.46179189387
1639103642, 48575.43995110568
1639103342, 48550.10325499317
1639103042, 48604.14749519639
1639102742, 48559.94309621935
1639102442, 48458.18276415669
1639102142, 48390.146948075104
1639101842, 48500.50575417041
1639101542, 48487.85918439939
1639101242, 48548.3093410399
1639100942, 48448.20709024231
1639100642, 48518.649229916955
1639100342, 48497.31294372949
1639100042, 48448.840010228145
1639099742, 48492.17147024756
1639099442, 48435.23936020647
1639099142, 48299.90162953827
1639098842, 48232.97334796785
1639098543, 47988.8769585167
1639098242, 47869.98236581645
1639097942, 48039.1571886956
1639097642, 48204.423601127
1639097342, 48218.67007847045
1639097042, 48243.94965438004
1639096742, 48533.442805831444
1639096442, 48633.85436153029
1639096142, 47958.71320807525
1639095842, 47943.198472081036
1639095542, 47994.20802376493
1639095242, 47854.19447111189
1639094942, 47833.23817215746
1639094642, 47597.63220993914
1639094342, 47672.12239108743
1639094042, 47911.076404276886
1639093742, 47931.39831384435
1639093442, 47938.54966068563
1639093142, 48019.80741456594
1639092842, 48170.12798209504
1639092542, 48140.47737881279
1639092243, 48134.26895853091
1639091942, 48203.54367828438
1639091642, 48196.6105433435
1639091342, 48119.20345898379
1639091042, 47919.94050459398
1639090742, 47927.75917486649
1639090442, 48014.403429651655
1639090142, 47899.022924702396
1639089842, 47777.09338330258
1639089542, 48076.590184738816
1639089242, 48112.874821848585
1639088942, 48163.4128555712
1639088642, 48152.39228755656
1639088342, 48240.72970392064
1639088042, 48191.709649098826
1639087742, 48310.567302184194
1639087442, 48189.127829935096
1639087142, 48003.30978955801
1639086842, 48046.07511630598
1639086542, 48033.81742386906
1639086242, 48031.762959450105
1639085942, 47848.847129832735
1639085642, 47888.43151733886
1639085342, 47946.054520437756
1639085042, 47856.21246220779
1639084742, 47836.79153695513
1639084442, 47820.3024921029
1639084142, 47724.22570388964
1639083842, 47649.526719876136
1639083542, 47653.78920464702
1639083242, 47512.27226566962
1639082942, 47511.126685738425
1639082642, 47409.176927103086
1639082342, 47440.19919590921
1639082042, 47474.97443417134
1639081742, 47584.55587332633
1639081442, 47624.062718306704
1639081142, 47621.920376789094
1639080842, 47436.6455870841
1639080542, 47602.2314021062
1639080242, 47639.482541133126
1639079942, 47727.61276341694
1639079642, 47805.05404822532
1639079342, 47800.46215293393
1639079042, 47805.47715024159
1639078742, 47907.88703061713
1639078442, 47822.26269699224
1639078142, 47837.69757184832
1639077843, 47819.220296887295
1639077542, 47797.723323404265
1639077242, 47693.668611747664
1639076942, 48004.69421344624
1639076642, 47884.71661673687
1639076342, 47867.76711493095
1639076042, 47694.14872811961
1639075742, 47657.20061639108
1639075442, 47756.423540886666
1639075142, 47736.31437854047
1639074842, 47758.92939808164
1639074542, 47852.438343821035
1639074242, 48132.75837656084
1639073942, 48336.940230234366
1639073642, 48261.44196001526
1639073342, 48344.88815712566
1639073042, 48353.56507783503
1639072742, 48315.9281498308
1639072442, 48504.732970160796
1639072142, 48508.142783449635
1639071842, 48517.86039835929
1639071542, 48517.57760942587
1639071242, 48566.95842249492
1639070942, 48603.28231323022
1639070642, 48626.8715360059
1639070342, 48662.107569970955
1639070042, 48660.73946565421
1639069742, 48594.00334466456
1639069442, 48670.583720320734
1639069142, 48627.90801681127
1639068842, 48679.52088442844
1639068542, 48716.85388746238
1639068242, 48734.221782765875
1639067942, 48642.72163531403
1639067642, 48638.64106875457
1639067342, 48540.06536501415
1639067042, 48462.59557997057
1639066742, 48468.39796812768
1639066442, 48368.08134825856
1639066142, 48460.7048185229
1639065842, 48455.80396395403
1639065542, 48525.92786621525
1639065242, 48429.92040883712
1639064942, 48421.36455849305
1639064642, 48369.85946169194
1639064342, 48308.30645966817
1639064042, 48281.02091236873
1639063742, 48230.66594255842
1639063442, 48388.16660582652
1639063142, 48642.051235719075
1639062842, 48690.76685642842
1639062542, 48808.315133539065
1639062242, 48555.63705395753
1639061942, 48635.367145705604
1639061642, 48751.12948942984
1639061342, 48762.495377254316
1639061042, 48905.56260604231
1639060742, 48933.5776169215
1639060442, 48942.688099137864
1639060142, 49112.60049377315
1639059842, 49148.8926768653
1639059542, 49325.10224106079
1639059242, 49337.81455832111
1639058942, 49393.46449615367
1639058642, 49434.110958661724
1639058342, 49331.1060047542
1639058042, 49342.73391462495
